id,name,category,type,calories,protein,carbs,fat,fiber,price,image,swiggyUrl,zomatoUrl,description,benefits,health_score
rasmalai---restaurant-5a0613,Rasmalai - Restaurant,lunch,veg,116,50,32,45,5,789,https://images.unsplash.com/photo-1016489337?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Rasmalai+-+Restaurant,https://www.zomato.com/search?q=Rasmalai+-+Restaurant,"Rasmalai - Restaurant — delicious veg dish, popular in its region.",Low calorie|High protein|High fiber,3
sushi-salmon---family-recipe-80098d,Sushi Salmon - Family Recipe,lunch,non-veg,662,50,22,32,5,526,https://images.unsplash.com/photo-1011028425?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Sushi+Salmon+-+Family+Recipe,https://www.zomato.com/search?q=Sushi+Salmon+-+Family+Recipe,"Sushi Salmon - Family Recipe — delicious non-veg dish, popular in its region.",High protein|High fiber,3
shahi-paneer---home-style-f95e4a,Shahi Paneer - Home Style,breakfast,veg,118,50,135,29,3,701,https://images.unsplash.com/photo-1171583601?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Shahi+Paneer+-+Home+Style,https://www.zomato.com/search?q=Shahi+Paneer+-+Home+Style,"Shahi Paneer - Home Style — delicious veg dish, popular in its region.",Low calorie|High protein,3
chicken-nuggets---home-style-f49f03,Chicken Nuggets - Home Style,dinner,non-veg,789,49,55,3,16,145,https://images.unsplash.com/photo-1329175018?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Chicken+Nuggets+-+Home+Style,https://www.zomato.com/search?q=Chicken+Nuggets+-+Home+Style,"Chicken Nuggets - Home Style — delicious non-veg dish, popular in its region.",High protein|High fiber|Low fat,3
sarson-ka-saag---chef-special-b6a1c6,Sarson Ka Saag - Chef Special,breakfast,veg,431,49,13,57,15,684,https://images.unsplash.com/photo-1773222889?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Sarson+Ka+Saag+-+Chef+Special,https://www.zomato.com/search?q=Sarson+Ka+Saag+-+Chef+Special,"Sarson Ka Saag - Chef Special — delicious veg dish, popular in its region.",High protein|High fiber,3
mysore-pak---chef-special-22407f,Mysore Pak - Chef Special,breakfast,veg,243,49,102,16,11,372,https://images.unsplash.com/photo-1117678677?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Mysore+Pak+-+Chef+Special,https://www.zomato.com/search?q=Mysore+Pak+-+Chef+Special,"Mysore Pak - Chef Special — delicious veg dish, popular in its region.",Low calorie|High protein|High fiber,3
samosa---home-style-209-50aa24,Samosa - Home Style 209,lunch,veg,795,49,30,14,9,1146,https://images.unsplash.com/photo-1159898958?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Samosa+-+Home+Style+209,https://www.zomato.com/search?q=Samosa+-+Home+Style+209,"Samosa - Home Style 209 — delicious veg dish, popular in its region.",High protein|High fiber,3
gajar-halwa---signature-bfc67e,Gajar Halwa - Signature,lunch,veg,86,49,111,13,6,581,https://images.unsplash.com/photo-1509925605?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Gajar+Halwa+-+Signature,https://www.zomato.com/search?q=Gajar+Halwa+-+Signature,"Gajar Halwa - Signature — delicious veg dish, popular in its region.",Low calorie|High protein|High fiber,3
chole-kulche---street-style-8d78b8,Chole Kulche - Street Style,snack,veg,151,49,107,24,1,403,https://images.unsplash.com/photo-1673035065?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Chole+Kulche+-+Street+Style,https://www.zomato.com/search?q=Chole+Kulche+-+Street+Style,"Chole Kulche - Street Style — delicious veg dish, popular in its region.",Low calorie|High protein,3
egg-biryani---restaurant-eaf23e,Egg Biryani - Restaurant,lunch,non-veg,794,49,36,5,0,1061,https://images.unsplash.com/photo-1620745368?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Egg+Biryani+-+Restaurant,https://www.zomato.com/search?q=Egg+Biryani+-+Restaurant,"Egg Biryani - Restaurant — delicious non-veg dish, popular in its region.",High protein|Low fat,3
onion-rings---family-recipe-c49bf0,Onion Rings - Family Recipe,snack,veg,486,48,7,38,17,1147,https://images.unsplash.com/photo-1800974026?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Onion+Rings+-+Family+Recipe,https://www.zomato.com/search?q=Onion+Rings+-+Family+Recipe,"Onion Rings - Family Recipe — delicious veg dish, popular in its region.",High protein|High fiber,3
hummus---street-style-117170,Hummus - Street Style,breakfast,veg,265,48,118,30,16,396,https://images.unsplash.com/photo-1401256769?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Hummus+-+Street+Style,https://www.zomato.com/search?q=Hummus+-+Street+Style,"Hummus - Street Style — delicious veg dish, popular in its region.",High protein|High fiber,3
chicken-tikka---street-style-51e49e,Chicken Tikka - Street Style,dinner,non-veg,166,48,94,23,14,729,https://images.unsplash.com/photo-1754788722?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Chicken+Tikka+-+Street+Style,https://www.zomato.com/search?q=Chicken+Tikka+-+Street+Style,"Chicken Tikka - Street Style — delicious non-veg dish, popular in its region.",Low calorie|High protein|High fiber,3
assamese-fish-curry---home-style-41ee48,Assamese Fish Curry - Home Style,lunch,non-veg,809,48,66,10,14,68,https://images.unsplash.com/photo-1632230478?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Assamese+Fish+Curry+-+Home+Style,https://www.zomato.com/search?q=Assamese+Fish+Curry+-+Home+Style,"Assamese Fish Curry - Home Style — delicious non-veg dish, popular in its region.",High protein|High fiber|Low fat,3
caesar-salad---classic-1274-00c780,Caesar Salad - Classic 1274,breakfast,veg,340,48,115,31,12,751,https://images.unsplash.com/photo-1927505001?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Caesar+Salad+-+Classic+1274,https://www.zomato.com/search?q=Caesar+Salad+-+Classic+1274,"Caesar Salad - Classic 1274 — delicious veg dish, popular in its region.",High protein|High fiber,3
aloo-gobi---home-style-6e9ea5,Aloo Gobi - Home Style,lunch,veg,385,48,126,8,11,1058,https://images.unsplash.com/photo-1004342412?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Aloo+Gobi+-+Home+Style,https://www.zomato.com/search?q=Aloo+Gobi+-+Home+Style,"Aloo Gobi - Home Style — delicious veg dish, popular in its region.",High protein|High fiber|Low fat,3
idli---family-recipe-35ff44,Idli - Family Recipe,breakfast,veg,344,48,133,16,10,1172,https://images.unsplash.com/photo-1875944497?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Idli+-+Family+Recipe,https://www.zomato.com/search?q=Idli+-+Family+Recipe,"Idli - Family Recipe — delicious veg dish, popular in its region.",High protein|High fiber,3
moong-dal-halwa---home-style-930-c5d6ea,Moong Dal Halwa - Home Style 930,dinner,veg,654,47,27,25,20,460,https://images.unsplash.com/photo-1960513690?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Moong+Dal+Halwa+-+Home+Style+930,https://www.zomato.com/search?q=Moong+Dal+Halwa+-+Home+Style+930,"Moong Dal Halwa - Home Style 930 — delicious veg dish, popular in its region.",High protein|High fiber,3
pakora---street-style-146af9,Pakora - Street Style,dinner,veg,318,47,103,16,19,333,https://images.unsplash.com/photo-1253230492?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Pakora+-+Street+Style,https://www.zomato.com/search?q=Pakora+-+Street+Style,"Pakora - Street Style — delicious veg dish, popular in its region.",High protein|High fiber,3
jalebi---family-recipe-f76035,Jalebi - Family Recipe,breakfast,veg,347,47,86,53,17,481,https://images.unsplash.com/photo-1207895735?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Jalebi+-+Family+Recipe,https://www.zomato.com/search?q=Jalebi+-+Family+Recipe,"Jalebi - Family Recipe — delicious veg dish, popular in its region.",High protein|High fiber,3
upma---classic-888-a1df37,Upma - Classic 888,breakfast,veg,286,47,110,14,14,296,https://images.unsplash.com/photo-1467650901?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Upma+-+Classic+888,https://www.zomato.com/search?q=Upma+-+Classic+888,"Upma - Classic 888 — delicious veg dish, popular in its region.",High protein|High fiber,3
tom-yum-soup---chef-special-153-877125,Tom Yum Soup - Chef Special 153,dinner,veg,121,47,99,12,12,486,https://images.unsplash.com/photo-1007262573?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Tom+Yum+Soup+-+Chef+Special+153,https://www.zomato.com/search?q=Tom+Yum+Soup+-+Chef+Special+153,"Tom Yum Soup - Chef Special 153 — delicious veg dish, popular in its region.",Low calorie|High protein|High fiber,3
hyderabadi-biryani---restaurant-5a33f7,Hyderabadi Biryani - Restaurant,lunch,non-veg,199,47,61,12,12,903,https://images.unsplash.com/photo-1732228907?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Hyderabadi+Biryani+-+Restaurant,https://www.zomato.com/search?q=Hyderabadi+Biryani+-+Restaurant,"Hyderabadi Biryani - Restaurant — delicious non-veg dish, popular in its region.",Low calorie|High protein|High fiber,3
egg-roll---restaurant-e6baeb,Egg Roll - Restaurant,lunch,non-veg,169,47,123,45,9,813,https://images.unsplash.com/photo-1062940110?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Egg+Roll+-+Restaurant,https://www.zomato.com/search?q=Egg+Roll+-+Restaurant,"Egg Roll - Restaurant — delicious non-veg dish, popular in its region.",Low calorie|High protein|High fiber,3
payasam---chef-special-da6979,Payasam - Chef Special,dinner,veg,640,47,1,57,9,369,https://images.unsplash.com/photo-1168674220?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Payasam+-+Chef+Special,https://www.zomato.com/search?q=Payasam+-+Chef+Special,"Payasam - Chef Special — delicious veg dish, popular in its region.",High protein|High fiber,3
khichdi---family-recipe-594-0ab8ba,Khichdi - Family Recipe 594,dinner,veg,872,47,110,8,8,1160,https://images.unsplash.com/photo-1700516861?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Khichdi+-+Family+Recipe+594,https://www.zomato.com/search?q=Khichdi+-+Family+Recipe+594,"Khichdi - Family Recipe 594 — delicious veg dish, popular in its region.",High protein|High fiber|Low fat,3
paneer-tikka-masala---chef-special-0aaf99,Paneer Tikka Masala - Chef Special,snack,veg,770,47,6,36,2,298,https://images.unsplash.com/photo-1744853102?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Paneer+Tikka+Masala+-+Chef+Special,https://www.zomato.com/search?q=Paneer+Tikka+Masala+-+Chef+Special,"Paneer Tikka Masala - Chef Special — delicious veg dish, popular in its region.",High protein,3
peda---restaurant-1029-06070b,Peda - Restaurant 1029,breakfast,veg,141,47,122,52,0,514,https://images.unsplash.com/photo-1962315864?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Peda+-+Restaurant+1029,https://www.zomato.com/search?q=Peda+-+Restaurant+1029,"Peda - Restaurant 1029 — delicious veg dish, popular in its region.",Low calorie|High protein,3
peas-pulao---home-style-dd8424,Peas Pulao - Home Style,lunch,veg,495,46,74,5,18,1118,https://images.unsplash.com/photo-1552472990?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Peas+Pulao+-+Home+Style,https://www.zomato.com/search?q=Peas+Pulao+-+Home+Style,"Peas Pulao - Home Style — delicious veg dish, popular in its region.",High protein|High fiber|Low fat,3
calcutta-biryani---restaurant-754864,Calcutta Biryani - Restaurant,lunch,non-veg,620,46,24,52,16,926,https://images.unsplash.com/photo-1944387126?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Calcutta+Biryani+-+Restaurant,https://www.zomato.com/search?q=Calcutta+Biryani+-+Restaurant,"Calcutta Biryani - Restaurant — delicious non-veg dish, popular in its region.",High protein|High fiber,3
bombay-biryani---classic-921e82,Bombay Biryani - Classic,lunch,non-veg,853,46,15,55,16,1115,https://images.unsplash.com/photo-1132842400?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Bombay+Biryani+-+Classic,https://www.zomato.com/search?q=Bombay+Biryani+-+Classic,"Bombay Biryani - Classic — delicious non-veg dish, popular in its region.",High protein|High fiber,3
cold-coffee---street-style-505b33,Cold Coffee - Street Style,snack,veg,281,46,76,44,13,1135,https://images.unsplash.com/photo-1981843554?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Cold+Coffee+-+Street+Style,https://www.zomato.com/search?q=Cold+Coffee+-+Street+Style,"Cold Coffee - Street Style — delicious veg dish, popular in its region.",High protein|High fiber,3
thalassery-biryani---family-recipe-86ef30,Thalassery Biryani - Family Recipe,lunch,non-veg,288,46,54,48,13,537,https://images.unsplash.com/photo-1061086556?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Thalassery+Biryani+-+Family+Recipe,https://www.zomato.com/search?q=Thalassery+Biryani+-+Family+Recipe,"Thalassery Biryani - Family Recipe — delicious non-veg dish, popular in its region.",High protein|High fiber,3
bajra-roti---signature-d880c6,Bajra Roti - Signature,dinner,veg,753,46,22,31,13,528,https://images.unsplash.com/photo-1792654900?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Bajra+Roti+-+Signature,https://www.zomato.com/search?q=Bajra+Roti+-+Signature,"Bajra Roti - Signature — delicious veg dish, popular in its region.",High protein|High fiber,3
shahi-paneer---signature-ffffba,Shahi Paneer - Signature,lunch,veg,413,46,26,53,12,247,https://images.unsplash.com/photo-1958396446?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Shahi+Paneer+-+Signature,https://www.zomato.com/search?q=Shahi+Paneer+-+Signature,"Shahi Paneer - Signature — delicious veg dish, popular in its region.",High protein|High fiber,3
malabar-fish-curry---street-style-1295-4cf54e,Malabar Fish Curry - Street Style 1295,lunch,non-veg,895,46,9,13,11,1106,https://images.unsplash.com/photo-1442141973?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Malabar+Fish+Curry+-+Street+Style+1295,https://www.zomato.com/search?q=Malabar+Fish+Curry+-+Street+Style+1295,"Malabar Fish Curry - Street Style 1295 — delicious non-veg dish, popular in its region.",High protein|High fiber,3
palak-paneer---signature-cd7d30,Palak Paneer - Signature,snack,veg,380,46,64,1,8,119,https://images.unsplash.com/photo-1702646124?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Palak+Paneer+-+Signature,https://www.zomato.com/search?q=Palak+Paneer+-+Signature,"Palak Paneer - Signature — delicious veg dish, popular in its region.",High protein|High fiber|Low fat,3
malabar-biryani---family-recipe-680089,Malabar Biryani - Family Recipe,lunch,non-veg,285,46,58,36,7,717,https://images.unsplash.com/photo-1632089518?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Malabar+Biryani+-+Family+Recipe,https://www.zomato.com/search?q=Malabar+Biryani+-+Family+Recipe,"Malabar Biryani - Family Recipe — delicious non-veg dish, popular in its region.",High protein|High fiber,3
chicken-fry---street-style-fee4a5,Chicken Fry - Street Style,dinner,non-veg,151,46,141,23,6,523,https://images.unsplash.com/photo-1478517250?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Chicken+Fry+-+Street+Style,https://www.zomato.com/search?q=Chicken+Fry+-+Street+Style,"Chicken Fry - Street Style — delicious non-veg dish, popular in its region.",Low calorie|High protein|High fiber,3
kokum-saar---home-style-4bd698,Kokum Saar - Home Style,breakfast,veg,812,46,2,51,4,960,https://images.unsplash.com/photo-1768073033?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Kokum+Saar+-+Home+Style,https://www.zomato.com/search?q=Kokum+Saar+-+Home+Style,"Kokum Saar - Home Style — delicious veg dish, popular in its region.",High protein,3
chicken-tikka---signature-957-59ae33,Chicken Tikka - Signature 957,dinner,non-veg,441,46,31,4,3,408,https://images.unsplash.com/photo-1127063477?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Chicken+Tikka+-+Signature+957,https://www.zomato.com/search?q=Chicken+Tikka+-+Signature+957,"Chicken Tikka - Signature 957 — delicious non-veg dish, popular in its region.",High protein|Low fat,3
dhokla---classic-6ac384,Dhokla - Classic,lunch,veg,284,46,146,12,2,513,https://images.unsplash.com/photo-1222888052?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Dhokla+-+Classic,https://www.zomato.com/search?q=Dhokla+-+Classic,"Dhokla - Classic — delicious veg dish, popular in its region.",High protein,3
malai-kofta---home-style-6fe24c,Malai Kofta - Home Style,lunch,veg,290,45,98,40,20,106,https://images.unsplash.com/photo-1633397624?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Malai+Kofta+-+Home+Style,https://www.zomato.com/search?q=Malai+Kofta+-+Home+Style,"Malai Kofta - Home Style — delicious veg dish, popular in its region.",High protein|High fiber,3
garlic-bread---home-style-342702,Garlic Bread - Home Style,breakfast,veg,143,45,95,53,19,540,https://images.unsplash.com/photo-1084767826?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Garlic+Bread+-+Home+Style,https://www.zomato.com/search?q=Garlic+Bread+-+Home+Style,"Garlic Bread - Home Style — delicious veg dish, popular in its region.",Low calorie|High protein|High fiber,3
lassi-sweet---restaurant-ca9708,Lassi Sweet - Restaurant,lunch,veg,353,45,128,9,15,567,https://images.unsplash.com/photo-1058849449?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Lassi+Sweet+-+Restaurant,https://www.zomato.com/search?q=Lassi+Sweet+-+Restaurant,"Lassi Sweet - Restaurant — delicious veg dish, popular in its region.",High protein|High fiber|Low fat,3
ramen---classic-1025-2def22,Ramen - Classic 1025,lunch,veg,448,45,29,53,13,966,https://images.unsplash.com/photo-1124650440?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Ramen+-+Classic+1025,https://www.zomato.com/search?q=Ramen+-+Classic+1025,"Ramen - Classic 1025 — delicious veg dish, popular in its region.",High protein|High fiber,3
